"AreaCode","AreaName","Date","TotalCases"
"S08000015","Ayrshire and Arran","2020-08-22T00:00:00Z","1298"
"S08000016","Borders","2020-08-22T00:00:00Z","352"
"S08000017","Dumfries and Galloway","2020-08-22T00:00:00Z","308"
"S08000029","Fife","2020-08-22T00:00:00Z","972"
"S08000019","Forth Valley","2020-08-22T00:00:00Z","1113"
"S08000020","Grampian","2020-08-22T00:00:00Z","1891"
"S08000031","Greater Glasgow and Clyde","2020-08-22T00:00:00Z","5194"
"S08000022","Highland","2020-08-22T00:00:00Z","399"
"S08000032","Lanarkshire","2020-08-22T00:00:00Z","2855"
"S08000024","Lothian","2020-08-22T00:00:00Z","3265"
"S08000025","Orkney","2020-08-22T00:00:00Z","16"
"S08000026","Shetland","2020-08-22T00:00:00Z","56"
"S08000030","Tayside","2020-08-22T00:00:00Z","2002"
"S08000028","Western Isles","2020-08-22T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-21T00:00:00Z","1295"
"S08000016","Borders","2020-08-21T00:00:00Z","350"
"S08000017","Dumfries and Galloway","2020-08-21T00:00:00Z","307"
"S08000029","Fife","2020-08-21T00:00:00Z","970"
"S08000019","Forth Valley","2020-08-21T00:00:00Z","1112"
"S08000020","Grampian","2020-08-21T00:00:00Z","1883"
"S08000031","Greater Glasgow and Clyde","2020-08-21T00:00:00Z","5183"
"S08000022","Highland","2020-08-21T00:00:00Z","396"
"S08000032","Lanarkshire","2020-08-21T00:00:00Z","2847"
"S08000024","Lothian","2020-08-21T00:00:00Z","3259"
"S08000025","Orkney","2020-08-21T00:00:00Z","16"
"S08000026","Shetland","2020-08-21T00:00:00Z","56"
"S08000030","Tayside","2020-08-21T00:00:00Z","1924"
"S08000028","Western Isles","2020-08-21T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-20T00:00:00Z","1295"
"S08000016","Borders","2020-08-20T00:00:00Z","350"
"S08000017","Dumfries and Galloway","2020-08-20T00:00:00Z","306"
"S08000029","Fife","2020-08-20T00:00:00Z","969"
"S08000019","Forth Valley","2020-08-20T00:00:00Z","1112"
"S08000020","Grampian","2020-08-20T00:00:00Z","1873"
"S08000031","Greater Glasgow and Clyde","2020-08-20T00:00:00Z","5167"
"S08000022","Highland","2020-08-20T00:00:00Z","393"
"S08000032","Lanarkshire","2020-08-20T00:00:00Z","2843"
"S08000024","Lothian","2020-08-20T00:00:00Z","3254"
"S08000025","Orkney","2020-08-20T00:00:00Z","16"
"S08000026","Shetland","2020-08-20T00:00:00Z","56"
"S08000030","Tayside","2020-08-20T00:00:00Z","1893"
"S08000028","Western Isles","2020-08-20T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-19T00:00:00Z","1293"
"S08000016","Borders","2020-08-19T00:00:00Z","350"
"S08000017","Dumfries and Galloway","2020-08-19T00:00:00Z","305"
"S08000029","Fife","2020-08-19T00:00:00Z","969"
"S08000019","Forth Valley","2020-08-19T00:00:00Z","1110"
"S08000020","Grampian","2020-08-19T00:00:00Z","1861"
"S08000031","Greater Glasgow and Clyde","2020-08-19T00:00:00Z","5145"
"S08000022","Highland","2020-08-19T00:00:00Z","392"
"S08000032","Lanarkshire","2020-08-19T00:00:00Z","2833"
"S08000024","Lothian","2020-08-19T00:00:00Z","3254"
"S08000025","Orkney","2020-08-19T00:00:00Z","16"
"S08000026","Shetland","2020-08-19T00:00:00Z","56"
"S08000030","Tayside","2020-08-19T00:00:00Z","1866"
"S08000028","Western Isles","2020-08-19T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-18T00:00:00Z","1290"
"S08000016","Borders","2020-08-18T00:00:00Z","350"
"S08000017","Dumfries and Galloway","2020-08-18T00:00:00Z","305"
"S08000029","Fife","2020-08-18T00:00:00Z","967"
"S08000019","Forth Valley","2020-08-18T00:00:00Z","1109"
"S08000020","Grampian","2020-08-18T00:00:00Z","1846"
"S08000031","Greater Glasgow and Clyde","2020-08-18T00:00:00Z","5135"
"S08000022","Highland","2020-08-18T00:00:00Z","391"
"S08000032","Lanarkshire","2020-08-18T00:00:00Z","2830"
"S08000024","Lothian","2020-08-18T00:00:00Z","3251"
"S08000025","Orkney","2020-08-18T00:00:00Z","16"
"S08000026","Shetland","2020-08-18T00:00:00Z","56"
"S08000030","Tayside","2020-08-18T00:00:00Z","1854"
"S08000028","Western Isles","2020-08-18T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-17T00:00:00Z","1288"
"S08000016","Borders","2020-08-17T00:00:00Z","350"
"S08000017","Dumfries and Galloway","2020-08-17T00:00:00Z","305"
"S08000029","Fife","2020-08-17T00:00:00Z","966"
"S08000019","Forth Valley","2020-08-17T00:00:00Z","1108"
"S08000020","Grampian","2020-08-17T00:00:00Z","1839"
"S08000031","Greater Glasgow and Clyde","2020-08-17T00:00:00Z","5123"
"S08000022","Highland","2020-08-17T00:00:00Z","390"
"S08000032","Lanarkshire","2020-08-17T00:00:00Z","2824"
"S08000024","Lothian","2020-08-17T00:00:00Z","3248"
"S08000025","Orkney","2020-08-17T00:00:00Z","16"
"S08000026","Shetland","2020-08-17T00:00:00Z","56"
"S08000030","Tayside","2020-08-17T00:00:00Z","1838"
"S08000028","Western Isles","2020-08-17T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-16T00:00:00Z","1287"
"S08000016","Borders","2020-08-16T00:00:00Z","350"
"S08000017","Dumfries and Galloway","2020-08-16T00:00:00Z","305"
"S08000029","Fife","2020-08-16T00:00:00Z","964"
"S08000019","Forth Valley","2020-08-16T00:00:00Z","1108"
"S08000020","Grampian","2020-08-16T00:00:00Z","1826"
"S08000031","Greater Glasgow and Clyde","2020-08-16T00:00:00Z","5117"
"S08000022","Highland","2020-08-16T00:00:00Z","389"
"S08000032","Lanarkshire","2020-08-16T00:00:00Z","2824"
"S08000024","Lothian","2020-08-16T00:00:00Z","3248"
"S08000025","Orkney","2020-08-16T00:00:00Z","16"
"S08000026","Shetland","2020-08-16T00:00:00Z","56"
"S08000030","Tayside","2020-08-16T00:00:00Z","1835"
"S08000028","Western Isles","2020-08-16T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-15T00:00:00Z","1286"
"S08000016","Borders","2020-08-15T00:00:00Z","350"
"S08000017","Dumfries and Galloway","2020-08-15T00:00:00Z","305"
"S08000029","Fife","2020-08-15T00:00:00Z","964"
"S08000019","Forth Valley","2020-08-15T00:00:00Z","1108"
"S08000020","Grampian","2020-08-15T00:00:00Z","1812"
"S08000031","Greater Glasgow and Clyde","2020-08-15T00:00:00Z","5106"
"S08000022","Highland","2020-08-15T00:00:00Z","389"
"S08000032","Lanarkshire","2020-08-15T00:00:00Z","2821"
"S08000024","Lothian","2020-08-15T00:00:00Z","3243"
"S08000025","Orkney","2020-08-15T00:00:00Z","15"
"S08000026","Shetland","2020-08-15T00:00:00Z","56"
"S08000030","Tayside","2020-08-15T00:00:00Z","1827"
"S08000028","Western Isles","2020-08-15T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-14T00:00:00Z","1286"
"S08000016","Borders","2020-08-14T00:00:00Z","350"
"S08000017","Dumfries and Galloway","2020-08-14T00:00:00Z","305"
"S08000029","Fife","2020-08-14T00:00:00Z","964"
"S08000019","Forth Valley","2020-08-14T00:00:00Z","1107"
"S08000020","Grampian","2020-08-14T00:00:00Z","1787"
"S08000031","Greater Glasgow and Clyde","2020-08-14T00:00:00Z","5098"
"S08000022","Highland","2020-08-14T00:00:00Z","389"
"S08000032","Lanarkshire","2020-08-14T00:00:00Z","2813"
"S08000024","Lothian","2020-08-14T00:00:00Z","3239"
"S08000025","Orkney","2020-08-14T00:00:00Z","14"
"S08000026","Shetland","2020-08-14T00:00:00Z","56"
"S08000030","Tayside","2020-08-14T00:00:00Z","1823"
"S08000028","Western Isles","2020-08-14T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-13T00:00:00Z","1286"
"S08000016","Borders","2020-08-13T00:00:00Z","350"
"S08000017","Dumfries and Galloway","2020-08-13T00:00:00Z","305"
"S08000029","Fife","2020-08-13T00:00:00Z","959"
"S08000019","Forth Valley","2020-08-13T00:00:00Z","1107"
"S08000020","Grampian","2020-08-13T00:00:00Z","1759"
"S08000031","Greater Glasgow and Clyde","2020-08-13T00:00:00Z","5089"
"S08000022","Highland","2020-08-13T00:00:00Z","388"
"S08000032","Lanarkshire","2020-08-13T00:00:00Z","2801"
"S08000024","Lothian","2020-08-13T00:00:00Z","3237"
"S08000025","Orkney","2020-08-13T00:00:00Z","12"
"S08000026","Shetland","2020-08-13T00:00:00Z","56"
"S08000030","Tayside","2020-08-13T00:00:00Z","1817"
"S08000028","Western Isles","2020-08-13T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-12T00:00:00Z","1285"
"S08000016","Borders","2020-08-12T00:00:00Z","349"
"S08000017","Dumfries and Galloway","2020-08-12T00:00:00Z","305"
"S08000029","Fife","2020-08-12T00:00:00Z","957"
"S08000019","Forth Valley","2020-08-12T00:00:00Z","1106"
"S08000020","Grampian","2020-08-12T00:00:00Z","1733"
"S08000031","Greater Glasgow and Clyde","2020-08-12T00:00:00Z","5079"
"S08000022","Highland","2020-08-12T00:00:00Z","388"
"S08000032","Lanarkshire","2020-08-12T00:00:00Z","2801"
"S08000024","Lothian","2020-08-12T00:00:00Z","3236"
"S08000025","Orkney","2020-08-12T00:00:00Z","9"
"S08000026","Shetland","2020-08-12T00:00:00Z","56"
"S08000030","Tayside","2020-08-12T00:00:00Z","1815"
"S08000028","Western Isles","2020-08-12T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-11T00:00:00Z","1283"
"S08000016","Borders","2020-08-11T00:00:00Z","349"
"S08000017","Dumfries and Galloway","2020-08-11T00:00:00Z","305"
"S08000029","Fife","2020-08-11T00:00:00Z","957"
"S08000019","Forth Valley","2020-08-11T00:00:00Z","1104"
"S08000020","Grampian","2020-08-11T00:00:00Z","1709"
"S08000031","Greater Glasgow and Clyde","2020-08-11T00:00:00Z","5071"
"S08000022","Highland","2020-08-11T00:00:00Z","388"
"S08000032","Lanarkshire","2020-08-11T00:00:00Z","2799"
"S08000024","Lothian","2020-08-11T00:00:00Z","3231"
"S08000025","Orkney","2020-08-11T00:00:00Z","9"
"S08000026","Shetland","2020-08-11T00:00:00Z","56"
"S08000030","Tayside","2020-08-11T00:00:00Z","1811"
"S08000028","Western Isles","2020-08-11T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-10T00:00:00Z","1283"
"S08000016","Borders","2020-08-10T00:00:00Z","348"
"S08000017","Dumfries and Galloway","2020-08-10T00:00:00Z","305"
"S08000029","Fife","2020-08-10T00:00:00Z","954"
"S08000019","Forth Valley","2020-08-10T00:00:00Z","1103"
"S08000020","Grampian","2020-08-10T00:00:00Z","1682"
"S08000031","Greater Glasgow and Clyde","2020-08-10T00:00:00Z","5058"
"S08000022","Highland","2020-08-10T00:00:00Z","386"
"S08000032","Lanarkshire","2020-08-10T00:00:00Z","2798"
"S08000024","Lothian","2020-08-10T00:00:00Z","3230"
"S08000025","Orkney","2020-08-10T00:00:00Z","9"
"S08000026","Shetland","2020-08-10T00:00:00Z","55"
"S08000030","Tayside","2020-08-10T00:00:00Z","1809"
"S08000028","Western Isles","2020-08-10T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-09T00:00:00Z","1282"
"S08000016","Borders","2020-08-09T00:00:00Z","348"
"S08000017","Dumfries and Galloway","2020-08-09T00:00:00Z","305"
"S08000029","Fife","2020-08-09T00:00:00Z","953"
"S08000019","Forth Valley","2020-08-09T00:00:00Z","1107"
"S08000020","Grampian","2020-08-09T00:00:00Z","1664"
"S08000031","Greater Glasgow and Clyde","2020-08-09T00:00:00Z","5052"
"S08000022","Highland","2020-08-09T00:00:00Z","386"
"S08000032","Lanarkshire","2020-08-09T00:00:00Z","2797"
"S08000024","Lothian","2020-08-09T00:00:00Z","3227"
"S08000025","Orkney","2020-08-09T00:00:00Z","9"
"S08000026","Shetland","2020-08-09T00:00:00Z","55"
"S08000030","Tayside","2020-08-09T00:00:00Z","1806"
"S08000028","Western Isles","2020-08-09T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-08T00:00:00Z","1280"
"S08000016","Borders","2020-08-08T00:00:00Z","348"
"S08000017","Dumfries and Galloway","2020-08-08T00:00:00Z","305"
"S08000029","Fife","2020-08-08T00:00:00Z","953"
"S08000019","Forth Valley","2020-08-08T00:00:00Z","1102"
"S08000020","Grampian","2020-08-08T00:00:00Z","1636"
"S08000031","Greater Glasgow and Clyde","2020-08-08T00:00:00Z","5050"
"S08000022","Highland","2020-08-08T00:00:00Z","386"
"S08000032","Lanarkshire","2020-08-08T00:00:00Z","2794"
"S08000024","Lothian","2020-08-08T00:00:00Z","3222"
"S08000025","Orkney","2020-08-08T00:00:00Z","9"
"S08000026","Shetland","2020-08-08T00:00:00Z","54"
"S08000030","Tayside","2020-08-08T00:00:00Z","1804"
"S08000028","Western Isles","2020-08-08T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-07T00:00:00Z","1279"
"S08000016","Borders","2020-08-07T00:00:00Z","347"
"S08000017","Dumfries and Galloway","2020-08-07T00:00:00Z","305"
"S08000029","Fife","2020-08-07T00:00:00Z","952"
"S08000019","Forth Valley","2020-08-07T00:00:00Z","1100"
"S08000020","Grampian","2020-08-07T00:00:00Z","1597"
"S08000031","Greater Glasgow and Clyde","2020-08-07T00:00:00Z","5041"
"S08000022","Highland","2020-08-07T00:00:00Z","385"
"S08000032","Lanarkshire","2020-08-07T00:00:00Z","2792"
"S08000024","Lothian","2020-08-07T00:00:00Z","3219"
"S08000025","Orkney","2020-08-07T00:00:00Z","9"
"S08000026","Shetland","2020-08-07T00:00:00Z","54"
"S08000030","Tayside","2020-08-07T00:00:00Z","1803"
"S08000028","Western Isles","2020-08-07T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-06T00:00:00Z","1278"
"S08000016","Borders","2020-08-06T00:00:00Z","347"
"S08000017","Dumfries and Galloway","2020-08-06T00:00:00Z","305"
"S08000029","Fife","2020-08-06T00:00:00Z","948"
"S08000019","Forth Valley","2020-08-06T00:00:00Z","1099"
"S08000020","Grampian","2020-08-06T00:00:00Z","1570"
"S08000031","Greater Glasgow and Clyde","2020-08-06T00:00:00Z","5036"
"S08000022","Highland","2020-08-06T00:00:00Z","385"
"S08000032","Lanarkshire","2020-08-06T00:00:00Z","2790"
"S08000024","Lothian","2020-08-06T00:00:00Z","3218"
"S08000025","Orkney","2020-08-06T00:00:00Z","9"
"S08000026","Shetland","2020-08-06T00:00:00Z","54"
"S08000030","Tayside","2020-08-06T00:00:00Z","1801"
"S08000028","Western Isles","2020-08-06T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-05T00:00:00Z","1278"
"S08000016","Borders","2020-08-05T00:00:00Z","347"
"S08000017","Dumfries and Galloway","2020-08-05T00:00:00Z","304"
"S08000029","Fife","2020-08-05T00:00:00Z","948"
"S08000019","Forth Valley","2020-08-05T00:00:00Z","1098"
"S08000020","Grampian","2020-08-05T00:00:00Z","1532"
"S08000031","Greater Glasgow and Clyde","2020-08-05T00:00:00Z","5019"
"S08000022","Highland","2020-08-05T00:00:00Z","385"
"S08000032","Lanarkshire","2020-08-05T00:00:00Z","2788"
"S08000024","Lothian","2020-08-05T00:00:00Z","3215"
"S08000025","Orkney","2020-08-05T00:00:00Z","9"
"S08000026","Shetland","2020-08-05T00:00:00Z","54"
"S08000030","Tayside","2020-08-05T00:00:00Z","1797"
"S08000028","Western Isles","2020-08-05T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-04T00:00:00Z","1277"
"S08000016","Borders","2020-08-04T00:00:00Z","347"
"S08000017","Dumfries and Galloway","2020-08-04T00:00:00Z","304"
"S08000029","Fife","2020-08-04T00:00:00Z","947"
"S08000019","Forth Valley","2020-08-04T00:00:00Z","1097"
"S08000020","Grampian","2020-08-04T00:00:00Z","1496"
"S08000031","Greater Glasgow and Clyde","2020-08-04T00:00:00Z","5004"
"S08000022","Highland","2020-08-04T00:00:00Z","383"
"S08000032","Lanarkshire","2020-08-04T00:00:00Z","2785"
"S08000024","Lothian","2020-08-04T00:00:00Z","3212"
"S08000025","Orkney","2020-08-04T00:00:00Z","9"
"S08000026","Shetland","2020-08-04T00:00:00Z","54"
"S08000030","Tayside","2020-08-04T00:00:00Z","1795"
"S08000028","Western Isles","2020-08-04T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-03T00:00:00Z","1277"
"S08000016","Borders","2020-08-03T00:00:00Z","347"
"S08000017","Dumfries and Galloway","2020-08-03T00:00:00Z","303"
"S08000029","Fife","2020-08-03T00:00:00Z","947"
"S08000019","Forth Valley","2020-08-03T00:00:00Z","1097"
"S08000020","Grampian","2020-08-03T00:00:00Z","1481"
"S08000031","Greater Glasgow and Clyde","2020-08-03T00:00:00Z","5000"
"S08000022","Highland","2020-08-03T00:00:00Z","383"
"S08000032","Lanarkshire","2020-08-03T00:00:00Z","2785"
"S08000024","Lothian","2020-08-03T00:00:00Z","3209"
"S08000025","Orkney","2020-08-03T00:00:00Z","9"
"S08000026","Shetland","2020-08-03T00:00:00Z","54"
"S08000030","Tayside","2020-08-03T00:00:00Z","1795"
"S08000028","Western Isles","2020-08-03T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-02T00:00:00Z","1277"
"S08000016","Borders","2020-08-02T00:00:00Z","347"
"S08000017","Dumfries and Galloway","2020-08-02T00:00:00Z","303"
"S08000029","Fife","2020-08-02T00:00:00Z","947"
"S08000019","Forth Valley","2020-08-02T00:00:00Z","1097"
"S08000020","Grampian","2020-08-02T00:00:00Z","1470"
"S08000031","Greater Glasgow and Clyde","2020-08-02T00:00:00Z","4994"
"S08000022","Highland","2020-08-02T00:00:00Z","383"
"S08000032","Lanarkshire","2020-08-02T00:00:00Z","2785"
"S08000024","Lothian","2020-08-02T00:00:00Z","3208"
"S08000025","Orkney","2020-08-02T00:00:00Z","9"
"S08000026","Shetland","2020-08-02T00:00:00Z","54"
"S08000030","Tayside","2020-08-02T00:00:00Z","1795"
"S08000028","Western Isles","2020-08-02T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-08-01T00:00:00Z","1277"
"S08000016","Borders","2020-08-01T00:00:00Z","347"
"S08000017","Dumfries and Galloway","2020-08-01T00:00:00Z","302"
"S08000029","Fife","2020-08-01T00:00:00Z","946"
"S08000019","Forth Valley","2020-08-01T00:00:00Z","1097"
"S08000020","Grampian","2020-08-01T00:00:00Z","1457"
"S08000031","Greater Glasgow and Clyde","2020-08-01T00:00:00Z","4986"
"S08000022","Highland","2020-08-01T00:00:00Z","383"
"S08000032","Lanarkshire","2020-08-01T00:00:00Z","2784"
"S08000024","Lothian","2020-08-01T00:00:00Z","3203"
"S08000025","Orkney","2020-08-01T00:00:00Z","9"
"S08000026","Shetland","2020-08-01T00:00:00Z","54"
"S08000030","Tayside","2020-08-01T00:00:00Z","1793"
"S08000028","Western Isles","2020-08-01T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-07-31T00:00:00Z","1276"
"S08000016","Borders","2020-07-31T00:00:00Z","347"
"S08000017","Dumfries and Galloway","2020-07-31T00:00:00Z","302"
"S08000029","Fife","2020-07-31T00:00:00Z","946"
"S08000019","Forth Valley","2020-07-31T00:00:00Z","1096"
"S08000020","Grampian","2020-07-31T00:00:00Z","1451"
"S08000031","Greater Glasgow and Clyde","2020-07-31T00:00:00Z","4983"
"S08000022","Highland","2020-07-31T00:00:00Z","382"
"S08000032","Lanarkshire","2020-07-31T00:00:00Z","2784"
"S08000024","Lothian","2020-07-31T00:00:00Z","3198"
"S08000025","Orkney","2020-07-31T00:00:00Z","9"
"S08000026","Shetland","2020-07-31T00:00:00Z","54"
"S08000030","Tayside","2020-07-31T00:00:00Z","1792"
"S08000028","Western Isles","2020-07-31T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-07-30T00:00:00Z","1275"
"S08000016","Borders","2020-07-30T00:00:00Z","347"
"S08000017","Dumfries and Galloway","2020-07-30T00:00:00Z","301"
"S08000029","Fife","2020-07-30T00:00:00Z","943"
"S08000019","Forth Valley","2020-07-30T00:00:00Z","1096"
"S08000020","Grampian","2020-07-30T00:00:00Z","1448"
"S08000031","Greater Glasgow and Clyde","2020-07-30T00:00:00Z","4976"
"S08000022","Highland","2020-07-30T00:00:00Z","381"
"S08000032","Lanarkshire","2020-07-30T00:00:00Z","2780"
"S08000024","Lothian","2020-07-30T00:00:00Z","3193"
"S08000025","Orkney","2020-07-30T00:00:00Z","9"
"S08000026","Shetland","2020-07-30T00:00:00Z","54"
"S08000030","Tayside","2020-07-30T00:00:00Z","1787"
"S08000028","Western Isles","2020-07-30T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-07-29T00:00:00Z","1275"
"S08000016","Borders","2020-07-29T00:00:00Z","347"
"S08000017","Dumfries and Galloway","2020-07-29T00:00:00Z","301"
"S08000029","Fife","2020-07-29T00:00:00Z","941"
"S08000019","Forth Valley","2020-07-29T00:00:00Z","1092"
"S08000020","Grampian","2020-07-29T00:00:00Z","1446"
"S08000031","Greater Glasgow and Clyde","2020-07-29T00:00:00Z","4971"
"S08000022","Highland","2020-07-29T00:00:00Z","381"
"S08000032","Lanarkshire","2020-07-29T00:00:00Z","2779"
"S08000024","Lothian","2020-07-29T00:00:00Z","3192"
"S08000025","Orkney","2020-07-29T00:00:00Z","9"
"S08000026","Shetland","2020-07-29T00:00:00Z","54"
"S08000030","Tayside","2020-07-29T00:00:00Z","1785"
"S08000028","Western Isles","2020-07-29T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-07-28T00:00:00Z","1275"
"S08000016","Borders","2020-07-28T00:00:00Z","347"
"S08000017","Dumfries and Galloway","2020-07-28T00:00:00Z","300"
"S08000029","Fife","2020-07-28T00:00:00Z","941"
"S08000019","Forth Valley","2020-07-28T00:00:00Z","1091"
"S08000020","Grampian","2020-07-28T00:00:00Z","1445"
"S08000031","Greater Glasgow and Clyde","2020-07-28T00:00:00Z","4957"
"S08000022","Highland","2020-07-28T00:00:00Z","381"
"S08000032","Lanarkshire","2020-07-28T00:00:00Z","2779"
"S08000024","Lothian","2020-07-28T00:00:00Z","3187"
"S08000025","Orkney","2020-07-28T00:00:00Z","9"
"S08000026","Shetland","2020-07-28T00:00:00Z","54"
"S08000030","Tayside","2020-07-28T00:00:00Z","1785"
"S08000028","Western Isles","2020-07-28T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-07-27T00:00:00Z","1275"
"S08000016","Borders","2020-07-27T00:00:00Z","347"
"S08000017","Dumfries and Galloway","2020-07-27T00:00:00Z","300"
